종목코드,유동자산,자산총계,유동부채,부채총계,결산기준일
67900,15066229306.0,190500654568.0,35306517533.0,80560438134.0,2018-03-31
155650,151441554173.0,197389380192.0,114116896346.0,116201104029.0,2018-03-31
251370,58183890212.0,114545223378.0,21876847594.0,45163050459.0,2018-03-31
193250,84746996015.0,112199944149.0,9394123655.0,33129497956.0,2018-03-31
19210,366958326895.0,782221297387.0,313891221738.0,456582637470.0,2018-03-31
122870,255226710250.0,589317344091.0,77579807753.0,158666864848.0,2018-03-31
70960,135462708232.0,856317547993.0,253179141131.0,439475991069.0,2018-03-31
32820,28438338239.0,85040427617.0,26498705740.0,46316051983.0,2018-03-31
4720,55572131832.0,71138323997.0,11980265593.0,19579088631.0,2018-03-31
118000,21773169977.0,32161984582.0,14221226310.0,15177525580.0,2018-03-31
215360,148436502074.0,234016285587.0,122609562380.0,133531567822.0,2018-03-31
73560,123394316194.0,320046252860.0,96138300146.0,149243547068.0,2018-03-31
6980,122430849929.0,259849065970.0,78106854446.0,95707165038.0,2018-03-31
17370,145161841854.0,292828931351.0,142062173386.0,178871845380.0,2018-03-31
46940,112882153550.0,197948898989.0,85481830190.0,139673434957.0,2018-03-31
65680,143398293815.0,233615643880.0,53956140621.0,54044762859.0,2018-03-31
105840,62518882324.0,183520700875.0,14074620994.0,50325996656.0,2018-03-31
49800,138954922797.0,311769067503.0,194869967051.0,234680924478.0,2018-03-31
16880,334191157179.0,887857372312.0,290596194705.0,567715425603.0,2018-03-31
95720,361237355135.0,545922378542.0,229790048145.0,242870132517.0,2018-03-31
5820,67568231861.0,147763926416.0,20910771215.0,34992491678.0,2018-03-31
32940,25081448217.0,227739930337.0,69675356151.0,82089434883.0,2018-03-31
240810,411594101177.0,544400731211.0,240130049936.0,255233649362.0,2018-03-31
74600,79351091773.0,297355332872.0,69579430902.0,106264237372.0,2018-03-31
104830,61477790151.0,284046591710.0,31030871554.0,33418548540.0,2018-03-31
123100,163176061640.0,233486811684.0,70620987795.0,71316515012.0,2018-03-31
30530,192213378340.0,1075463728450.0,199906022434.0,245183678796.0,2018-03-31
101160,56033012379.0,113361699216.0,52308292865.0,58324067418.0,2018-03-31
95270,22412264743.0,92442740757.0,36865067930.0,47446655086.0,2018-03-31
10600,43929087588.0,84072131669.0,57228796610.0,57829211246.0,2018-03-31
65950,175854868488.0,319516792498.0,142594385211.0,200058273530.0,2018-03-31
69080,254550474348.0,347874077559.0,45756193813.0,61413166749.0,2018-03-31
44340,120474109577.0,231206640121.0,108875454885.0,116114917503.0,2018-03-31
112040,345851379634.0,476989045605.0,119712199596.0,137943116437.0,2018-03-31
136540,69292887342.0,142906353560.0,13387042272.0,52436042963.0,2018-03-31
8600,192143633040.0,303105398661.0,161688661937.0,172520828098.0,2018-03-31
14830,431028506470.0,1120695227832.0,295206796632.0,457310368278.0,2018-03-31
36200,109934968502.0,143951445215.0,47956650620.0,49377214118.0,2018-03-31
18000,108122407093.0,278107026074.0,157982593636.0,194771387491.0,2018-03-31
910,95320931122.0,378389892026.0,111778589761.0,163467101322.0,2018-03-31
47400,57816122796.0,142051022642.0,37528050419.0,53083044015.0,2018-03-31
11330,52105045327.0,94796803145.0,50303583832.0,55244187289.0,2018-03-31
77500,132817282712.0,274711114446.0,71806514433.0,80402437976.0,2018-03-31
86390,152152883819.0,194867630603.0,74531808484.0,85345652116.0,2018-03-31
142210,70421919432.0,76887277974.0,44344321364.0,44794604650.0,2018-03-31
32620,42658693796.0,64748895679.0,11420978698.0,14229104379.0,2018-03-31
78070,153709061095.0,252243510224.0,18459432167.0,23720915017.0,2018-03-31
2920,201077630088.0,384866049691.0,43890845546.0,94835722942.0,2018-03-31
700,228198122686.0,524273694769.0,105764563291.0,221569595819.0,2018-03-31
49520,138007251709.0,233759881713.0,50578331714.0,68143846287.0,2018-03-31
56090,41789579752.0,89385383390.0,5817952167.0,36370704653.0,2018-03-31
11690,70815729825.0,259034687818.0,74439714114.0,95078170791.0,2018-03-31
72130,30811781632.0,50003013073.0,9583747416.0,9636890147.0,2018-03-31
220,66231430665.0,124817753993.0,39061240569.0,42252889121.0,2018-03-31
195990,74558703444.0,177032584129.0,58068855146.0,69858127001.0,2018-03-31
23410,439761420342.0,3680297621437.0,637862009218.0,2981731164998.0,2018-03-31
84370,178285159104.0,288999811355.0,57186575617.0,61131678031.0,2018-03-31
179900,42774845907.0,71528900329.0,10157357116.0,14768625606.0,2018-03-31
100,1152175664170.0,2143300952982.0,321772820078.0,542433036243.0,2018-03-31
8250,118918748903.0,436224619488.0,179386317287.0,282006321724.0,2018-03-31
60230,46461248898.0,84124849393.0,43266414112.0,52645159933.0,2018-03-31
214320,1387073207690.0,1556467947622.0,812390716236.0,871663379325.0,2018-03-31
73490,38070959280.0,83895343498.0,16897824138.0,19002591423.0,2018-03-31
215790,50322829959.0,86107091816.0,15286138666.0,22927424938.0,2018-03-31
88390,67963586610.0,257170492569.0,36326112684.0,70645151865.0,2018-03-31
272290,119229309941.0,240172896409.0,102572343278.0,105521745733.0,2018-03-31
41520,199951589405.0,264093242961.0,62925028690.0,67530589630.0,2018-03-31
54210,196190180491.0,400853822406.0,234019349615.0,257945854175.0,2018-03-31
139480,1927616595824.0,15956474745870.0,4134215516821.0,7174955291879.0,2018-03-31
7660,287116922243.0,499141988682.0,278282021260.0,335745994834.0,2018-03-31
5950,513492396761.0,1023235122030.0,590905045860.0,683934729722.0,2018-03-31
15020,35313662340.0,87216624205.0,39285387731.0,47731101513.0,2018-03-31
47560,29129059670.0,79645660410.0,9662225569.0,54608528326.0,2018-03-31
93230,66617315533.0,105856548973.0,28902424490.0,29300367019.0,2018-03-31
102710,133766389032.0,289073978022.0,86894389579.0,93398897920.0,2018-03-31
95190,66283118865.0,188676043502.0,88532586466.0,104666240393.0,2018-03-31
91120,93144851800.0,251191704738.0,36103144471.0,70736376718.0,2018-03-31
102460,162874402215.0,332953456223.0,22933626919.0,85649629230.0,2018-03-31
39030,273646323238.0,454765602311.0,85552092591.0,86312825505.0,2018-03-31
181340,48564895196.0,64913966236.0,20454786696.0,28618607154.0,2018-03-31
35810,622400413038.0,1537656374540.0,776853949027.0,938277824384.0,2018-03-31
90850,62145903672.0,98269837417.0,58585161533.0,71053166275.0,2018-03-31
92130,46320986156.0,52488535999.0,14859626777.0,14966274117.0,2018-03-31
16250,503162034621.0,1703479023300.0,662116700900.0,1266432890815.0,2018-03-31
760,43653762315.0,279323951130.0,47661222003.0,94605974263.0,2018-03-31
14990,92161932379.0,134452865732.0,63363556630.0,67515104718.0,2018-03-31
41830,81150351992.0,118745247513.0,8980296158.0,9557217700.0,2018-03-31
60150,62254282480.0,305409631293.0,83115508143.0,129819930237.0,2018-03-31
6490,26049319929.0,55096161396.0,15702925771.0,16221973682.0,2018-03-31
37330,105823925927.0,269856625146.0,101783501728.0,108858454928.0,2018-03-31
23800,193404561943.0,456171234532.0,229711782261.0,254271221228.0,2018-03-31
216050,109751622875.0,120089305570.0,55641460506.0,56059314806.0,2018-03-31
49070,267619668873.0,588469728204.0,122956488806.0,162182649150.0,2018-03-31
119610,87571772448.0,134488019579.0,21522111309.0,21594482470.0,2018-03-31
129260,171984801922.0,502536057378.0,135259842413.0,262790890292.0,2018-03-31
108790,333795465200.0,506818377119.0,340276518167.0,345033607438.0,2018-03-31
35080,1230009316106.0,1793311056402.0,989823627037.0,1075616614236.0,2018-03-31
51370,235633046899.0,474834257128.0,115244478490.0,140028230593.0,2018-03-31
64290,15785639872.0,28252823851.0,10099628317.0,11993645942.0,2018-03-31
189300,68803424985.0,109159525987.0,25999793114.0,43939654816.0,2018-03-31
48530,29777950905.0,44124460985.0,13575211447.0,15222271408.0,2018-03-31
23810,136408566752.0,295234645388.0,139395647105.0,182307804744.0,2018-03-31
115310,67788211777.0,77276153393.0,4099175091.0,4099175091.0,2018-03-31
71200,68067913778.0,91054415682.0,18466296196.0,19386584070.0,2018-03-31
249420,218325558081.0,586003867132.0,184535413261.0,313533176026.0,2018-03-31
230,62584334218.0,274757669517.0,86038108738.0,104411320709.0,2018-03-31
13360,234697904836.0,332052938079.0,210939666717.0,250278210930.0,2018-03-31
3200,368419213430.0,901202162338.0,93671327505.0,194069696349.0,2018-03-31
7570,174765787572.0,443262633959.0,193750759252.0,227823731908.0,2018-03-31
8500,41584027707.0,72468262074.0,22519054222.0,22519054222.0,2018-03-31
81000,93129677015.0,159291999836.0,49458293918.0,62128641804.0,2018-03-31
20150,394559000000.0,647893000000.0,114079000000.0,145944000000.0,2018-03-31
103590,319472787647.0,798535250918.0,374200271419.0,488787795193.0,2018-03-31
94820,50156987138.0,109409063890.0,21347696578.0,31461458652.0,2018-03-31
15860,471261739979.0,1130655469834.0,525141819280.0,685582213403.0,2018-03-31
226320,403531032536.0,543336527668.0,73608056438.0,76129321953.0,2018-03-31
43910,24680348921.0,48254923576.0,15627446551.0,17662020766.0,2018-03-31
33240,246550486529.0,418953444914.0,134215981082.0,143675864450.0,2018-03-31
950,65356537373.0,412718259070.0,223792033003.0,267222996570.0,2018-03-31
40420,20733657991.0,86128175943.0,18159808132.0,25414928582.0,2018-03-31
65620,13726473720.0,74504801690.0,18091876223.0,25181109125.0,2018-03-31
123330,35954818166.0,96171824564.0,31747108071.0,42120520493.0,2018-03-31
159580,81429379804.0,92867582617.0,35623641254.0,66310371225.0,2018-03-31
79370,287099475569.0,406294623077.0,189409530106.0,214172324269.0,2018-03-31
54950,67716873812.0,173672900402.0,46966467994.0,52353840500.0,2018-03-31
90470,97605106937.0,174766884648.0,49574519176.0,49614519176.0,2018-03-31
137950,50876866981.0,153585626389.0,59345663433.0,90661030750.0,2018-03-31
194370,126548955044.0,188988414555.0,34863674336.0,36279534848.0,2018-03-31
126880,94455091147.0,157675054543.0,92921935014.0,98057938001.0,2018-03-31
36420,192348606383.0,650095693277.0,273129100738.0,409005402249.0,2018-03-31
30000,1825331478456.0,2175289932322.0,1256217731981.0,1371955701275.0,2018-03-31
1560,55408371044.0,99438843549.0,23183994544.0,27295174207.0,2018-03-31
2620,43500074092.0,202738876388.0,17096681862.0,29009333022.0,2018-03-31
3380,2177907760880.0,7240311576422.0,2637285758777.0,4189548768884.0,2018-03-31
80220,120917394591.0,155515724387.0,40201222129.0,64652663376.0,2018-03-31
89590,485043174405.0,888381908837.0,418158760824.0,532659902653.0,2018-03-31
82270,67829178137.0,163592561854.0,96285912936.0,97444836262.0,2018-03-31
4910,102892751142.0,278879068812.0,76614098382.0,100210169938.0,2018-03-31
480,373010144823.0,1000486866857.0,297096664813.0,350468302484.0,2018-03-31
34940,52183947975.0,82798730717.0,13890913415.0,29242937125.0,2018-03-31
101730,30270432529.0,77847948716.0,5262729516.0,20482532556.0,2018-03-31
67000,33374583406.0,48944174979.0,12998033461.0,13725761251.0,2018-03-31
185750,364503905202.0,676953297224.0,238011994109.0,288310970031.0,2018-03-31
1630,323593462955.0,843305632110.0,145999452607.0,194959882000.0,2018-03-31
33340,68265714369.0,89655167639.0,24443678459.0,26402082312.0,2018-03-31
36930,144877168084.0,327907616255.0,66067107234.0,128472061486.0,2018-03-31
44380,41043764640.0,62218494837.0,12064744324.0,13581843302.0,2018-03-31
51160,15596610010.0,26077744374.0,16313047567.0,17961104708.0,2018-03-31
119850,63123349490.0,113263447162.0,35871050360.0,39491270923.0,2018-03-31
65060,98143932201.0,316170120218.0,102816891834.0,107306096232.0,2018-03-31
13870,209059258222.0,467423533147.0,155137410075.0,228814120970.0,2018-03-31
18290,35425838812.0,82652774505.0,26904926744.0,37442122437.0,2018-03-31
111820,71576836760.0,90827604046.0,6979095254.0,7936104127.0,2018-03-31
35000,601719794454.0,629708219779.0,471528921857.0,481715526903.0,2018-03-31
115450,10321881296.0,62196548660.0,16233914829.0,18228308907.0,2018-03-31
88790,93767180746.0,150505430038.0,45026645752.0,46712084412.0,2018-03-31
18120,81196319440.0,109884118586.0,22702158503.0,24603706975.0,2018-03-31
109820,20535781844.0,27159005881.0,5174319449.0,16097448956.0,2018-03-31
36890,145729828675.0,217545800760.0,97847459996.0,112286036458.0,2018-03-31
3780,16694562048.0,46511596790.0,9959418337.0,13008367903.0,2018-03-31
100250,147066392225.0,461439383356.0,71296747686.0,107241992328.0,2018-03-31
11000,32072789657.0,43554551261.0,6720765833.0,7143793842.0,2018-03-31
2780,269032013407.0,373264142028.0,235693901408.0,288390411011.0,2018-03-31
85660,459344464382.0,807512816146.0,211414874261.0,374157295304.0,2018-03-31
9310,419736892309.0,758973789027.0,598146634240.0,689015261836.0,2018-03-31
4650,114696210213.0,379562209576.0,161897657084.0,201983508113.0,2018-03-31
96240,57438137459.0,160803400762.0,60412366503.0,70337037629.0,2018-03-31
12600,17336259520.0,68598150370.0,35034874249.0,48792921543.0,2018-03-31
33250,27058904762.0,91958604364.0,50422778917.0,64707813452.0,2018-09-30
47820,26009809090.0,124084308332.0,25650220762.0,27164470254.0,2018-03-31
94360,21161187000.0,29206453088.0,1851690609.0,2812842918.0,2018-03-31
35720,3218752003517.0,7724874126348.0,1201099107880.0,1972722709846.0,2018-03-31
16170,488671750477.0,595448926578.0,237887400790.0,239567083116.0,2018-03-31
42000,102595689302.0,123012921274.0,27980529845.0,56402900434.0,2018-03-31
50110,142733553022.0,249559340349.0,144122182293.0,178738727971.0,2018-03-31
109070,43842722775.0,73419028301.0,55916774820.0,60397385267.0,2018-03-31
78340,781253166579.0,863372319064.0,80944949124.0,82213144636.0,2018-03-31
263700,42386050959.0,66653690828.0,8050103772.0,13465768466.0,2018-03-31
214370,202377447724.0,254191456843.0,16355128169.0,19246093740.0,2018-03-31
192250,50103268067.0,73487988726.0,19938436628.0,19938436628.0,2018-03-31
29460,238183001603.0,408526140536.0,100509299940.0,124210714866.0,2018-03-31
2380,2655839453170.0,10223917265282.0,2380723124439.0,4043886508082.0,2018-03-31
9070,94590353974.0,379606701589.0,107939155585.0,194154969172.0,2018-03-31
93320,42748833917.0,68053758984.0,7905126176.0,8231311090.0,2018-03-31
105330,41782490460.0,69390473888.0,29329516963.0,30401616173.0,2018-03-31
83550,58214418680.0,104661750871.0,24096779133.0,27606133705.0,2018-03-31
32500,162570735582.0,253117063008.0,173592809487.0,191305632645.0,2018-03-31
30200,10928328000000.0,30467809000000.0,9437645000000.0,16458000000000.0,2018-03-31
53210,357195907874.0,857384219076.0,191220427062.0,226742380151.0,2018-03-31
33780,6663305961726.0,10087154820968.0,2227380246601.0,2587808249327.0,2018-03-31
64820,41145492062.0,2418924889717.0,50867725963.0,2239645044887.0,2018-03-31
42040,38357327062.0,132052521137.0,30364753144.0,42679740561.0,2018-03-31
89010,108409338921.0,231142939518.0,126632697420.0,153060369356.0,2018-03-31
52400,130823754699.0,192059066146.0,58762692477.0,59098682257.0,2018-03-31
94860,7552137629.0,17135147051.0,2199703090.0,3166491493.0,2018-03-31
46070,144030210519.0,421968594708.0,200574559268.0,307975369914.0,2018-03-31
104540,47681822358.0,99678471152.0,18180516535.0,46385239940.0,2018-03-31
27050,39205905060.0,122929836238.0,28188114964.0,45955831299.0,2018-03-31
7810,246569927154.0,553962692263.0,112842142166.0,140741049301.0,2018-03-31
123410,136711666464.0,336347654058.0,179800641268.0,215636282294.0,2018-03-31
49430,94816654430.0,143869091457.0,17673754825.0,21294196559.0,2018-03-31
183300,76264456433.0,156577582803.0,37683934119.0,69092997492.0,2018-03-31
41960,46572369686.0,145417494962.0,29490635545.0,34899743545.0,2018-03-31
192820,516701012659.0,955765057635.0,547081439831.0,723360852311.0,2018-03-31
44820,189657674542.0,800828448831.0,346914353842.0,449507222410.0,2018-03-31
241710,93736732906.0,160418528171.0,41181114801.0,45343726234.0,2018-03-31
5420,121617808714.0,482506169307.0,246384324886.0,320966161170.0,2018-03-31
69110,96950359415.0,150972187490.0,62861909613.0,76834351449.0,2018-03-31
71950,43408096700.0,84549411691.0,53683420293.0,60762295566.0,2018-03-31
166480,53786642415.0,91830545427.0,5931756129.0,10648887317.0,2018-03-31
29960,83584309557.0,181127249933.0,32875248774.0,65727076718.0,2018-03-31
2020,1280285212122.0,3551648759452.0,1909448982901.0,2660225044716.0,2018-03-31
3070,990573901293.0,2115454921816.0,1223096719176.0,1666936987100.0,2018-03-31
120110,1967562630192.0,5612460518886.0,2093304916100.0,3290923531826.0,2018-03-31
138490,111243665850.0,334249399377.0,103187744855.0,141871712880.0,2018-03-31
21240,871110201641.0,2272781199516.0,1191906733608.0,1256101482228.0,2018-03-31
33290,136917254112.0,292564786624.0,66087463708.0,111453385640.0,2018-03-31
56360,51459379064.0,116938074121.0,18225575482.0,23836714427.0,2018-03-31
200130,163077020606.0,279869529263.0,93005560780.0,95945380950.0,2018-03-31
31820,69735140926.0,95584154153.0,20144299781.0,25215864158.0,2018-03-31
192400,211674459857.0,523044571204.0,107271179888.0,152200591315.0,2018-03-31
284740,210631202790.0,478875781404.0,88703702859.0,113540572702.0,2018-03-31
40350,19240106794.0,114346393881.0,27326169526.0,32115339222.0,2018-03-31
182360,16434952169.0,22923789881.0,6434503733.0,7072391971.0,2018-03-31
5740,316852684173.0,1313658209725.0,504655229924.0,822561045527.0,2018-03-31
114120,174953071071.0,264458060174.0,140933011122.0,152082392859.0,2018-03-31
83790,32011253057.0,116793508105.0,14304247519.0,25259912326.0,2018-03-31
45520,44050134393.0,69712565424.0,24931953571.0,37567608098.0,2018-03-31
214150,29690824759.0,65258445512.0,15629550952.0,28686775133.0,2018-03-31
237880,180975861367.0,241594998626.0,89418626384.0,96832566680.0,2018-03-31
12170,21359669782.0,91847597159.0,33827988583.0,39779697579.0,2018-03-31
54780,60958918823.0,105741665791.0,23285945264.0,25906489959.0,2018-03-31
65130,284215311502.0,500368864165.0,210394489463.0,219377541102.0,2018-03-31
